time,open,high,low,close,Plot,Shapes,Shapes,Oscillator,Original,Sell Signal,Buy Signal,Raw Z,Smoothed,Baseline,ATR
1769451300,438.35,438.81,438.32,438.575,-0.271854748946436,,,-0.7003665079627265,,,,-2.1920678299896528,-2.304094892574577,443.1475686274509,2.1139029386115014
1769452200,438.55,438.85,437.96,438.2,-0.27740540042860595,,,-0.6905746117658006,,,,-2.1518103482989015,-2.273637983719442,442.8860460784314,2.089424879839272
1769453100,438.17,438.78,437.98,438.505,-0.2705782704293133,,,-0.6774740649294011,,,,-2.0698969753773038,-2.2328897820510143,442.63026470588227,2.0636363822424855
1769454000,438.48,438.6,437.57,438.37,-0.26034562055725813,,,-0.6636702700116524,,,,-2.0182117895510334,-2.189954183551018,442.3781333333332,2.042963654597636
1769454900,438.37,438.65,437.43,437.75,-0.2582776024168543,,,-0.6521833215276783,,,,-2.01130801739279,-2.1542249503193727,442.125924509804,2.0265043815056827
1769455800,437.73,437.95,437.27,437.44,-0.2601187858578766,,,-0.6508393075859235,,,,-2.1333227117228732,-2.150044502600073,441.863237254902,1.999574293875569
1769456700,437.39,437.42,436.51,436.6,-0.2656025146183975,,,-0.6622175772318424,,,,-2.3270004846516894,-2.1854356990103962,441.58323235294114,1.9781828079980577
1769457600,436.62,436.7,434.75,435.32,-0.2827186965685839,,,-0.6978877920931219,,,,-2.7401824309120983,-2.296385045390737,441.266537254902,1.9776191518380961
1769458500,435.34,435.52,434.48,434.87,-0.3005172548442226,,,-0.7430723291489791,,,,-2.9990994630556997,-2.43692792892373,440.92733627450974,1.9588667688013335
1769459400,434.85,435.94,434.29,435.55,-0.31073432541661333,,,-0.7656826755251331,,,-0.7656826755251331,-2.7885662862511618,-2.5072556003892164,440.60270392156866,1.9526894334253062
1769460300,435.6,436.36,435.12,435.23,-0.3174105058190022,,,-0.7612399397496394,,,,-2.4381617314079764,-2.4934368265929687,440.30371960784316,1.9384356447568003
